ID,Title,Software Path,Number of changes,,Software Path,Number of bugs
83251,"R10Auto: GovernmentProgramsParameters returned ""Empty response""",/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/BusinessUnitCommonData.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/Validators/PromotionContractValidator.cs,2
87678,R10Auto:tax discount cacel,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/Validators/ConditionsContractValidator.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/PartialUpdate/DescriptionUpdate.cs,2
83358,R10Auto:TaxExemptionCancel not working,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.PromotionEngine.UnitTest/Promotion/BackwardCompatibility/RewardsFactoryShould.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/PartialUpdate/StoreDistributionUpdate.cs,2
65903,DBA - Null values in FK columns of the TAX tables,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ModelToContract/DistributionFactory.cs,2,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ObjectModel/Converters/LineItemContractReader.cs,2
83251,"R10Auto: GovernmentProgramsParameters returned ""Empty response""",/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.PromotionEngine.UnitTest/Promotion/BackwardCompatibility/FileReaderHelper.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ContractToModel/DescriptionsFactory.cs,2
87678,R10Auto:tax discount cacel,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ModelToContract/CriterionsFactory.cs,2,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/ConditionalRestrictionActivity/LogVisitor/ConditionRestrictionLogVisitor.cs,2
83358,R10Auto:TaxExemptionCancel not working,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/ContributionEligibilityType.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/PartialUpdate/CriterionActionValidator.cs,2
65903,DBA - Null values in FK columns of the TAX tables,/R10/Main/Release/5.x/5.0.3/Office/Src/Modules/Promotion/Web/ViewModels/DataMapping/Helpers/MapToViewModel/ActionsToViewModelMapperHelper.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ContractToModel/PromotionContractToModel.cs,2
83251,"R10Auto: GovernmentProgramsParameters returned ""Empty response""",/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ModelToContract/ActionsBuilder.cs,2,,/R10/Main/Release/5.x/5.0.3/Office/Src/Modules/Promotion/Web/ViewModels/DataMapping/Helpers/MapFromViewModel/ActionsFromViewModelMappingConfiguration.cs,2
87678,R10Auto:tax discount cacel,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/LineItem/LineItemAdd/Handlers/LineItemAddRtsRequestAdapter.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/PromotionTypeExecutionMethod.cs,2
83358,R10Auto:TaxExemptionCancel not working,/R10/Main/Release/5.x/5.0.3/Office/Src/Modules/BusinessRules/Contracts/ViewModels/BusinessRules/Conditions/Mappers/ProductConditionViewModelMapper.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1PromotionSerializer.cs,2
65903,DBA - Null values in FK columns of the TAX tables,/R10/Main/Trunk/Servers/Store/App/Src/Model/Private/Selling/Legacy/RetailTransaction/EventSystem/EventArgs/ITransactionResumedArgs.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.PromotionEngine.UnitTest/Promotion/BackwardCompatibility/MatchLimitationsFactoryShould.cs,2
83251,"R10Auto: GovernmentProgramsParameters returned ""Empty response""",/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1RestrictionsFactory.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/DescriptionCommonData.cs,2
87678,R10Auto:tax discount cacel,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/PromotionType.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/CouponDestinationType.cs,2
83358,R10Auto:TaxExemptionCancel not working,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ContractToModel/FundingFactory.cs,2,,/R10/Main/Release/5.x/5.0.0/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/BPM/ClickAndCollectOrderListingShould.cs,2
65903,DBA - Null values in FK columns of the TAX tables,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1CriterionsFactory.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/PromotionTypeDistributionTargetBusinessUnit.cs,2
83251,"R10Auto: GovernmentProgramsParameters returned ""Empty response""",/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/Validators/PromotionContractValidator.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/Validators/RewardContractValidator.cs,2
87678,R10Auto:tax discount cacel,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/PartialUpdate/DescriptionUpdate.cs,2,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/ConditionalRestrictionActivity/Adaptor/ConditionRestrictionActivityContentAdaptor.cs,2
83358,R10Auto:TaxExemptionCancel not working,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/PartialUpdate/StoreDistributionUpdate.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ModelToContract/DescriptionFactorycs.cs,2
65903,DBA - Null values in FK columns of the TAX tables,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ObjectModel/Converters/LineItemContractReader.cs,2,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/RetailTransactionLogbook.cs,2
83251,"R10Auto: GovernmentProgramsParameters returned ""Empty response""",/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ContractToModel/DescriptionsFactory.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/Validators/AddOrUpdateValidator.cs,2
87678,R10Auto:tax discount cacel,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/ConditionalRestrictionActivity/LogVisitor/ConditionRestrictionNotSetisfiedLogData.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Setup,2
83358,R10Auto:TaxExemptionCancel not working,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/PartialUpdate/CriterionActionValidator.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/PartialUpdate/PromotionUpdate.cs,2
65903,DBA - Null values in FK columns of the TAX tables,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ContractToModel/PromotionContractToModel.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.PromotionEngine.UnitTest/Promotion/BackwardCompatibility/PromotionFactoryShould.cs,2
83251,"R10Auto: GovernmentProgramsParameters returned ""Empty response""",/R10/Main/Release/5.x/5.0.3/Office/Src/Modules/Promotion/Web/ViewModels/DataMapping/Helpers/MapFromViewModel/ActionsFromViewModelMappingConfiguration.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/Mappers/RewardFunctions/RewardTypes.cs,2
75670,Balance Inquriy -for online item - pos gives general error after scaning / entering the seconde barcode and press OK,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/PromotionTypeExecutionMethod.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/PartialUpdate/ConditionsUpdate.cs,2
119202,[Save and recall] -Save and recall saved on original Pos,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1PromotionSerializer.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ModelToContract/ActiveDaysAndHoursFactorycs.cs,2
64323,Integration tests  - BRM,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.PromotionEngine.UnitTest/Promotion/BackwardCompatibility/MatchLimitationsFactoryShould.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/ActionPercentageOff.cs,2
143783,Drop 8 - Sanity - Trans isn't available msg while trying to recall trans on 3rd time,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/DescriptionCommonData.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/Validators/RewardContractValidator.cs,2
87678,R10Auto:tax discount cacel,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/CouponDestinationType.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.PromotionEngine.UnitTest/Promotion/BackwardCompatibility/ConditionsFactoryShould.cs,2
83358,R10Auto:TaxExemptionCancel not working,/R10/Main/Release/5.x/5.0.0/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/BPM/ClickAndCollectOrderListingShould.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ModelToContract/PromotionModelToContract.cs,2
65903,DBA - Null values in FK columns of the TAX tables,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/PromotionTypeDistributionTargetBusinessUnit.cs,2,,/R10/Main/Release/5.x/5.0.3/servers/store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Setup,2
83251,"R10Auto: GovernmentProgramsParameters returned ""Empty response""",/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/Validators/RewardContractValidator.cs,2,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Extension/Condition/ConditionExtensionInstaller.cs,2
87678,R10Auto:tax discount cacel,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/ConditionalRestrictionActivity/Adaptor/ConditionRestrictionActivityContentAdaptor.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/PartialUpdate/StoreDistributionUpdate.cs,2
83358,R10Auto:TaxExemptionCancel not working,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ModelToContract/DescriptionFactorycs.cs,2,,/R10/Main/Release/5.x/5.0.3/Components/Regional/US/Tax/StoreServer/DB/Scripts/Core/SqlServer/upgrade,2
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/RetailTransactionLogbook.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ModelToContract/LevelsFactory.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/Validators/AddOrUpdateValidator.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ModelToContract/ActionsFactory.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/PartialUpdate/PromotionUpdate.cs,2,,/R10/Main/Dev/LKill/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ObjectModel/Converters,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.PromotionEngine.UnitTest/Promotion/BackwardCompatibility/PromotionFactoryShould.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/ActionTypeCodes.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/Mappers/RewardFunctions/RewardTypes.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/ActionAmountOff.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/PartialUpdate/ConditionsUpdate.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.PromotionEngine.UnitTest/Promotion/BackwardCompatibility/PromotionUpdateShould.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ModelToContract/ActiveDaysAndHoursFactorycs.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ModelToContract/RestrictionsFactory.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/ActionPercentageOff.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/PartialUpdate/CriteriaUpdate.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/Validators/RewardContractValidator.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/PartialUpdate/CriterionActionValidator.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.PromotionEngine.UnitTest/Promotion/BackwardCompatibility/ConditionsFactoryShould.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ContractToModel/MatchLimitationsFactory.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ModelToContract/PromotionModelToContract.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/PromotionLevelType.cs,2
,,/R10/Main/Trunk/Servers/Store/App/Src/Model/Public/Selling/Behavior/OnlineItem/OnlineServices/Maintenance/OLSProfile.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1DescriptionFactorycs.cs,2
,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Extension/Condition/ConditionExtensionInstaller.cs,2,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/BL.BusinessServices/Maintenance/Product/Maintenance/Parts/StoreRangePartOfProductMaintenanceService.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/PartialUpdate/StoreDistributionUpdate.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.PromotionEngine.UnitTest/Promotion/BackwardCompatibility/PromotionContractValidatorShould.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ModelToContract/LevelsFactory.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/PartialUpdate/CriteriaUpdate.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ModelToContract/ActionsFactory.cs,2,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/ConditionalRestrictionActivity/LogVisitor/ConditionRestrictionLogWriter.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/ActionTypeCodes.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/PromotionTypeDistribution.cs,2
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/SellRestricitonActivity/Activity/IConditionRestrictionActivityContent.cs,2,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ARTSV6_0_0,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/ActionAmountOff.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/Tests/FrontEnd.Test/Promotion/BackwardCompatibility/V1EmptyProprtieseRemoverShould.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.PromotionEngine.UnitTest/Promotion/BackwardCompatibility/PromotionUpdateShould.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.PromotionEngine.UnitTest/Promotion/BackwardCompatibility/V1PromotionConverters,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ModelToContract/RestrictionsFactory.cs,2,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/ConditionalRestrictionActivity/Activity/ConditionRestrictionActivityContent.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/PartialUpdate/CriteriaUpdate.cs,2,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/Helpers/TenderLineLogAdaptor.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/PartialUpdate/CriterionActionValidator.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ContractToModel/CriterionsFactory.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ContractToModel/MatchLimitationsFactory.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/Tests/FrontEnd.Test/Promotion/BackwardCompatibility/PromotionFactoryMock.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/PromotionLevelType.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1ActiveDaysAndHoursFactorycs.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1DescriptionFactorycs.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ContractToModel/ConditionsFactory.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Tests/Retalix.StoreServer.PromotionEngine.UnitTest/Promotion/BackwardCompatibility/PromotionContractValidatorShould.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1ConditionsFactory.cs,2
,,/R10/Main/Trunk/Servers/Store/App/Src/Model/Public/Selling/Behavior/OnlineItem/OnlineServices/Maintenance/IOLSProfileDao.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/ActiveDayType.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/PartialUpdate/CriteriaUpdate.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1ActionsFactory.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/PromotionTypeDistribution.cs,2,,/R10/Main/Release/5.x/5.0.3/Office/Src/Modules/Promotion/Web/ViewModels/DataMapping/Helpers/MapToViewModel/Converters,2
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ARTSV6_0_0,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ContractToModel/DateTimeFactory.cs,2
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/Helpers/TenderLineLogAdaptor.cs,2,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/TransactionLog/ControlTransactionLog/Converters/ControlTransactionLogDomainContractReader.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ContractToModel/CriterionsFactory.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ModelToContract/FinancialFactory.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1ActiveDaysAndHoursFactorycs.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/PartialUpdate/DescriptionUpdate.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ContractToModel/ConditionsFactory.cs,2,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/BrmSellRestrictionActivity/RetailTransactionLogCreateVisitor/BrmSellRestrictionRetailTransactionLogCreationWriter.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1ConditionsFactory.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ModelToContract/EmptyProprtieseRemover.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/ActiveDayType.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1DistributionFactory.cs,2
